id,province,year,Total Import and Export Value (in ten thousand US dollars),100 US dollars converted to Chinese Yuan,Total Import and Export Value (in ten thousand yuan,GDP,Foreign Direct Investment (in ten thousand US dollars),Number of Green Invention Patent Applications (pieces),Number of Green Utility Model Patent Applications (pieces),Number of Green Patent Applications (pieces),Number of Green Invention Patent Grants (pieces),Number of Green Utility Model Patent Grants (pieces),Number of Green Patent Grants (pieces),Number of Invention Patents Granted,"General Budget Expenditure/10,000 RMB","Education Expenditure/10,000 RMB","Science and Technology Expenditure/10,000 RMB","Total Number of Employed Persons (10,000 persons)",Value Added of the Tertiary Industry (100 million yuan),Consumption Tax (100 million yuan),Resource Tax (100 million yuan),Urban Maintenance and Construction Tax (100 million yuan),Urban Land Use Tax (100 million yuan),Vehicle and Vessel Usage Tax and License Tax (100 million yuan),Vehicle Purchase Tax (100 million yuan),Farmland Occupation Tax (100 million yuan),Pollution Discharge Fee/Environmental Protection Tax (100 million yuan),Tax revenue (in 100 million yuan),Total tax revenue considering pollution discharge fee (in 100 million yuan),Per capita GDP (in yuan),Comprehensive innovation level(TCC),Industrial sulfur dioxide emissions (in tons),Industrial wastewater discharge volume (in ten thousand tons),Industrial smoke and dust emissions (in ten thousand tons) (including PM2.5 emissions),Fixed asset investment (in 100 million yuan),Total energy consumption (in ten thousand tons of standard coal),Urban unit end-of-year employment (in ten thousand people)
24,Guizhou,2014,1077133,614.28,6616612.5924,9266.39,46565,693,613,1306,121,536,657,10107.0,35428029,6370304,443376,1820,4128.5,208.8671,17.05,57.64,18.44,7.3,53.9079,122.03,4.3641,1794.5623,1798.9264,25100.92,20.41,702427,32674,34.3039,9025.7497,9709,304.7
24,Guizhou,2015,1222142,622.84,7611989.2328,10502.56,41941,680,730,1410,151,738,889,14115.0,39395000,7729100,586800,1842,4714.12,235.2226,24.67,59.8,27.91,8.64,50.8685,146.26,3.6926,1916.1085,1919.8011,28547.05,21.22,598896,29174,23.0615,10945.5424,9344,307.4744
24,Guizhou,2016,569961.7,664.23,3785856.59991,11776.73,83065,1062,892,1954,241,655,896,10425.0,42623600,8435400,693000,1859,5261.01,232.325,23.15,61.93,30.12,9.91,54.1664,146.15,4.3898,1968.0047,1972.3945,31589.47,25.64,411800,16400,14.61,13203.9955,9606,310.4774
24,Guizhou,2017,816231.3,675.18,5511030.49134,13540.8256,45015,1559,1436,2995,250,841,1091,12559.0,46125164,9019604,877209,1881,6080.42,257.6028,30.77,67.26,37.9,11.84,73.3297,153.1,4.9461,2219.5223,2224.4684,35988.41,22.19,463000,17400,14.74,15503.8568,9846,315.2236
24,Guizhou,2018,760285.7,661.74,5031114.59118,14806.45,60845,2044,1764,3808,258,1503,1761,19456.0,50296774,9859471,1028771,1886,6891.37,302.8047,32.6,85.53,36.49,13.71,83.3187,93.14,4.5742,2517.4379,2522.0121,40270.71,22.27,375300,18000,13.92,17953.4647,10036,308.5407
24,Guizhou,2019,656816.9,689.85,4531051.38465,16769.34,67887,1512,2192,3704,253,1642,1895,24729.0,59487444,10676176,1141315,1888,8430.33,355.9306,34,82.79,31.75,15.07,76.7467,44.71,6.3484,2488.8838,2495.2322,43727.09,23.6,287600,17266.6667,14.4233,17148.7182,10423,321.1
24,Guizhou,2020,791068.9,689.76,5456476.84464,17826.56,43907,1210,573,1783,307,2543,2850,34971.0,57395000,10733400,1131900,1892,9075.07,409.0565,29.57,83.8,29.42,16.95,70.1747,28.13,5.94,2460.3297,2466.2697,46355,23.24,199900,18593.204,14.9267,16183.27,10621.44,333.65
24,Guizhou,2021,1012712.2,645.15,6533512.7583,19586.42,44384.8,737,484,1221,262,1837,2099,39267.0,55900100,11293500,883400,1886,9870.7962,478.4585,39.21,91.5009,33.32,18.19,21.2091,11.89,5.85,2626.0861,2631.9361,50476,25.99,144344,17213.2813,13.2654,15857.5419,11263.82,328.76
25,Yunnan,2004,374116.9,827.68,3096490.75792,3081.91,14152,68,51,119,46,49,95,1264.0,6636354,1118233,43602,2401.4,1040.96,200.9025,1.792,28.3606,2.5917,1.2132,0,1.8569,1.5351,595.5501,597.0852,7136,18.39,400000,38402,26.1,1291.54,5210,245.9
25,Yunnan,2005,474344.1,819.17,3885684.56397,3461.73,17352,98,60,158,43,53,96,1381.0,7663115,1222810,44405,2461.3,1370.32,202.736,3.1904,29.5727,2.9899,1.3441,15.108,2.593,1.94154,682.3941,684.33564,7890,16.43,429000,32928,32.6,1777.6302,6024,247
25,Yunnan,2006,622483.6,797.18,4962314.76248,3988.14,30234,118,107,225,50,53,103,1637.0,8935821,1503948,47653,2517.6,1544.31,219.9139,4.611,34.3424,3.4647,1.8011,17.0636,2.7269,2.65157,817.9375,820.58907,9158,18.95,456000,34286,30.8,2208.5999,6621,259.229
25,Yunnan,2007,879356.7,760.4,6686628.3468,4772.52,39453,135,80,215,57,111,168,2139.0,11352175,1905371,130596,2573.8,1852.88,254.0102,6.303,41.6,3.9302,2.1561,20.8232,3.1693,2.91679,1022.1008,1025.01759,11287,19.47,445000,35352,29,2759.0297,7133,296.3
25,Yunnan,2008,959691.6,694.51,6665154.13116,5692.12,77688,215,162,377,70,98,168,2021.0,14702388,2419508,176695,2638.37,2228.07,313.9191,8.3064,50.701,13.5931,3.469,24.8075,7.2705,2.818,1236.5225,1239.3405,13286,21.69,419931,32996,27.4,3435.9297,7511,303.5
25,Yunnan,2009,804759.5,683.1,5497312.1445,6169.75,91010,247,203,450,92,175,267,2923.0,19523395,3081797,189937,2684.8,2519.62,363.7187,10.4906,56.8138,13.0586,4.6263,31.0489,13.9581,3.10809575,1341.1807,1344.28879575,14427,24.32,417821,32375,22.6,4526.3701,8032,312.0397
25,Yunnan,2010,1343012,676.95,9091519.734,7224.18,132902,321,269,590,90,230,320,3823.0,22857234,3747944,214291,2794,2892.31,428.1733,12.9242,67.6572,13.9931,5.6622,47.0113,33.7253,2.818003,1636.704,1639.522003,16866,20.74,440000,30926,18.1,5528.7101,8674,322.8
25,Yunnan,2011,1602877,645.88,10352661.9676,8893.12,173800,352,349,701,140,324,464,4199.0,29296000,4830000,283000,2844,3701.79,510.0447,14.08,79.39,15.33,7.42,52.1457,46.82,3.15648,1992.504,1995.66048,20653.07,21.78,642523,47228,35.2817,6191.0001,9540,350.0665
25,Yunnan,2012,2101373,631.25,13264917.0625,10309.47,218900,492,392,884,208,349,557,5853.0,35726574,6748163,326671,2835,4235.72,583.2878,17.7,93.8,19.28,9.02,58.5024,67.01,3.6399,2413.1932,2416.8331,23991.76,19.37,622599,42811,35.9517,7831.1298,10434,392.6735
25,Yunnan,2013,2530356,619.32,15671000.7792,11832.31,251500,560,475,1035,245,483,728,6804.0,40965130,6859743,425904,2835,4897.75,641.6833,18.75,105.74,21.28,11.57,70.0206,76.03,3.5773,2660.5194,2664.0967,27664.93,21.32,612954,41844,35.477,9968.3005,10072,428.1304
25,Yunnan,2014,2960742,614.28,18187245.9576,12814.59,270600,751,716,1467,260,649,909,8124.0,44379771,6749390,431456,2859,5542.7,717.7267,17.13,118.42,23.98,13.39,76.1515,55.35,3.4721,2792.6994,2796.1715,30216.59,21.13,582558,40443,32.9955,11498.5297,10455,419.6
25,Yunnan,2015,2449128,622.84,15254148.8352,13619.17,299200,937,955,1892,271,815,1086,11658.0,47128300,7674600,485600,2823,6147.27,727.4186,18.23,112.1,25.04,15.49,69.3981,67.06,1.8913,2734.891,2736.7823,32116.79,20.3,523765,45933,26.1367,13500.6164,10425,414.66
25,Yunnan,2016,1990236,664.23,13219744.5828,14788.42,86700,1414,1368,2782,370,1066,1436,12032.0,50188600,8711400,468600,2855,6903.15,608.2648,17.24,103.65,30.39,17.54,67.8558,61.28,2.1846,2627.5344,2629.719,35051.39,19.72,414795,48800,24.7629,16119.3991,10726,418.9842
25,Yunnan,2017,2345111,675.18,15833720.4498,16376.34,96300,1616,2044,3660,409,1284,1693,14230.0,57129709,9983328,534171,2831,7833,632.7524,24.56,112.32,37.11,20.07,85.9527,52.99,2.0286,2867.3252,2869.3538,39457.84,20.43,225082,20500,22.4154,18935.9854,11164,422.4105
25,Yunnan,2018,2985797,661.74,19758213.0678,17881.12,105551,2005,2541,4546,528,2100,2628,20340.0,60750283,10774272,549441,2822,8424.82,711.8244,29.43,131.67,38.82,22.18,93.6704,35.72,2.1339,3323.135,3325.2689,44445.79,21.48,213307,19700,15.4305,21075.7527,11590,427.0273
25,Yunnan,2019,3369244,689.85,23242729.734,23223.75,72262,2034,2695,4729,478,2288,2766,22324.0,67700881,10698512,590031,2812,12224.55,960.4378,29.62,132.79,39.8,23.79,89.1356,33.32,4.9586,3562.3125,3567.2711,49323.03,21.11,203546,20100,20.8696,19247.2817,12158,367.5
25,Yunnan,2020,3912838,689.76,26989191.3888,24521.9,75900,1530,789,2319,537,3191,3728,28943.0,69740200,11620200,649400,2806,12635.46,1209.0512,31.54,129.97,42.83,26.38,84.6008,25.19,5.88,3801.49,3807.37,52047,20.92,146194,19598,26.3087,17167.7446,12981.94,307.97
25,Yunnan,2021,4865907.4,645.15,31392401.5911,27146.76,88000,1054,829,1883,574,3021,3595,41167.0,66343600,11433000,618500,2774,13687.2245,941.4633,41.11,138.7475,42.01,27.48,86.5783,20.09,6.57,3646.8594,3653.4294,57717,24.44,152100,18392,23.8059,18432.2334,13426.35,298.45
26,Shanxi,2004,364238.3,827.68,3014727.56144,3175.58,52664,91,116,207,42,89,131,2007.0,5163052,743497,19738,1941,1071.71,36.9135,4.303,15.5791,2.9278,0.5417,0,1.9183,1.6924,381.7121,383.4045,8544.97,27.38,706000,36833,64,1508.89,4776,331.6
26,Shanxi,2005,457686.8,819.17,3749232.95956,3933.72,62839,124,140,264,41,113,154,1894.0,6389627,993134,24048,1976,1390.61,41.4492,6.8213,20.766,3.5153,0.8277,10.8644,2.5694,1.89151,488.338,490.22951,10357.21,27.27,800000,42819,63.2,1882.18,5571,334.2
26,Shanxi,2006,536028.9,797.18,4273115.18502,4743.61,92489,175,174,349,56,141,197,2473.0,8241805,1280080,28305,1986,1594.76,44.8239,11.4459,24.5048,3.7729,1.1493,14.8151,2.6681,1.9382,646.9067,648.8449,12439.14,28.26,846000,40479,57.6,2480.6896,6129,334.7721
26,Shanxi,2007,688733.9,760.4,5237132.5756,5757.29,119516,252,229,481,78,192,270,3451.0,10539665,1845157,132972,2013,1908.6,52.7467,14.5312,32.1814,4.8633,1.7193,20.7407,3.3775,2.17784,819.5267,821.70454,15341.65,26.93,846000,48523,55,3415.0201,6775,342
26,Shanxi,2008,832882.6,694.51,5784452.94526,7314.58,136954,391,321,712,89,276,365,4392.0,14285208,2649055,171448,2039,2255.52,60.5746,16.9459,39.2333,16.9578,2.9456,25.3862,5.7418,2.35467,1040.4984,1042.85307,19331.48,28.21,806562,48477,37.2,4614.4201,7417,344.4
26,Shanxi,2009,840539.2,683.1,5741723.2752,8169.8,151053,743,517,1260,120,331,451,6087.0,18416388,3109646,208371,2060,3143.74,171.6999,17.8973,40.7403,15.4484,5.1652,34.2511,12.4533,4.9035315,1243.7392,1248.6427315,21485.1,29.12,741873,49137,29.9,6246.8999,8044,352.3852
26,Shanxi,2010,1210168,676.95,8192232.276,10123.48,182006,917,735,1652,192,607,799,10034.0,22188283,3777877,252498,2083,3688.93,221.4103,22.2972,50.2231,15.7314,6.9318,51.7259,22.3211,4.642076,1622.4459,1627.087976,26387.54,27.79,707000,45487,30,7963.6701,8882,364.8
26,Shanxi,2011,1464727,645.88,9460378.7476,12512.3,235483,1453,760,2213,360,818,1178,11662.0,29308100,5294600,290100,2087,4355.81,271.5285,49.44,64.74,19.21,8.75,62.3772,28.99,5.19414,2105.2334,2110.42754,32466.83,29.8,831222,40806,39.6997,9431.0807,9761,393.6961
26,Shanxi,2012,1479903,631.25,9341887.6875,14453.68,293609,2090,1316,3406,493,747,1240,14908.0,33238020,7033359,349351,2091,5009.65,302.7866,61.59,82.47,22.66,10.34,68.8709,44.25,5.4654,2485.7551,2491.2205,37453.42,27.84,747018,38037,38.5522,12044.5503,10626,411.2237
26,Shanxi,2013,2012806,619.32,12465710.1192,16205.45,367800,2474,1546,4020,672,1563,2235,20836.0,36650665,7101107,380165,2090,5607.52,294.4936,78.77,83.83,22.55,12.05,75.4348,63.58,6.0185,2611.978,2617.9965,41905.81,27.68,707146,34871,46.8507,14884.1452,10610,505.3327
26,Shanxi,2014,2736449,614.28,16809458.9172,17689.94,417557,2336,1413,3749,698,1743,2441,22820.0,39625042,6938334,448632,2101,6547.76,312.9948,84.9,86.93,28.07,13.73,81.0442,78.72,6.2066,2684.1997,2690.4063,45610.01,26.86,671642,36163,53.7753,17191.921,11222,516.5
26,Shanxi,2015,3049850,622.84,18995685.74,18021.8609,462118,1796,1902,3698,767,1711,2478,33350.0,43760600,7580700,572800,2107,7342.1,407.6912,90.7,77.61,28.34,15.98,72.0449,71.55,5.8927,2625.2712,2631.1639,46653.98,27.14,599321,37730,45.4899,18582.2427,11746,511.8355
26,Shanxi,2016,2994722,664.23,19891841.9406,19399.59,501178,2506,2371,4877,879,2031,2910,48455.0,43893700,7775300,620100,2111,8215.02,336.3783,82.67,85.71,27.69,17.72,65.8374,54.75,5.7244,2386.4946,2392.219,49341.32,29.29,190806,28416.76,18.2045,20825.2514,12146,511.3878
26,Shanxi,2017,4020280,675.18,27144126.504,21898.81,589437,5313,3128,8441,955,2040,2995,34554.0,48331854,8282508,793360,2111,9274.48,357.245,144.66,100.36,36.71,19.01,84.572,51.15,5.453,3032.6676,3038.1206,55215.87,26.05,158154,30875.52,13.9168,23819.3774,12549,510.3881
26,Shanxi,2018,5330488,661.74,35273971.2912,24438.32,684794,4540,3317,7857,1062,3212,4274,41479.0,53024430,8714366,872226,2112,10450.65,367.0673,181.31,118.07,40.79,21.52,96.4204,34.19,3.2932,3559.2984,3562.5916,61115.2,26.49,115926,21763,10.3097,26296.5917,12900,493.1655
26,Shanxi,2019,5103313,689.85,35205204.7305,25793.17,772947,5011,4986,9997,1113,3156,4269,44101.0,57185163,9512294,713846,2114,11821.49,421.2496,230.42,112.42,45.12,25.41,97.356,45.04,4.7727,3698.18,3702.9527,65506.46,27.34,73698,27018.4267,14.1437,23951.537,13478,501.3
26,Shanxi,2020,5459581,689.76,37658005.9056,26181.86,844315,3431,1458,4889,1502,5785,7287,60524.0,59303200,9985800,564500,2105,12551.74,475.4319,235.37,110,46.58,27.24,98.2916,39.28,4.14,3837.0616,3841.2016,65866.92,30.22,31470,26454.778,17.9776,21247.4118,13512.26,509.4
26,Shanxi,2021,7364481.6,645.15,47511953.0424,29800.98,983593.5,2682,1744,4426,1281,5700,6981,86272.0,60692200,10250000,930000,2091,13589.0656898437,444.8367,373.06,138.9104,56.16,29.33,97.0982,25.41,3.85,4281.5535,4285.4035,76171,31.05,29002,25293.2283,15.4312,21796.2971,14515.23,510.2
27,Gansu,2004,176314.5,827.68,1459319.8536,1688.49,3539,28,49,77,11,31,42,514.0,3569366,536579,18053,1520,519.35,25.8738,1.5912,8.3106,1.2857,0.2187,0,0.3912,1.6924,191.2579,192.9503,6511.98,19.95,438000,18293,27.6,733.94,3908,193.6
27,Gansu,2005,263027.4,819.17,2154641.55258,1933.98,2044,49,43,92,15,38,53,547.0,4293479,674831,19916,1391,787.36,27.8315,2.11,9.3582,1.388,0.2225,4.2032,0.4286,1.89151,225.2465,227.13801,7331.57,17.24,517000,16798,29,870.36,4368,194.3
27,Gansu,2006,382493.2,797.18,3049159.29176,2276.7,2954,50,59,109,19,47,66,832.0,5285946,874820,23387,1401,900.16,28.6968,3.1202,10.9908,1.5438,0.265,5.2916,0.3286,1.9382,272.5577,274.4959,8652.86,18.39,463000,16570,27.5,1022.59,4743,194.5213
27,Gansu,2007,552367,760.4,4200198.668,2702.4,11802,57,64,121,17,68,85,1025.0,6753372,1239653,73129,1415,1037.11,33.6804,4.1972,13.4391,2.7473,0.3838,6.8135,0.549,2.17784,361.9026,364.08044,10501,21.67,436000,15856,18.9,1304.1599,5109,195
27,Gansu,2008,609543.3,694.51,4233339.17283,3166.82,12842,77,80,157,25,86,111,1047.0,9684336,1829256,94743,1446,1241.68,40.7389,5.5469,15.5398,3.864,1.0282,8.2182,1.1078,2.35467,392.5395,394.89417,12048.08,19.21,412370,16405,17.4,1712.7799,5346,192.5
27,Gansu,2009,386555.4,683.1,2640559.9374,3387.56,13383,139,124,263,19,66,85,1274.0,12462817,2063573,101833,1489,1363.27,132.4049,5.1265,18.2536,4.1106,1.8699,12.2368,1.829,2.357786,510.2149,512.572686,12802.17,20.93,400926,16364,17.6,2363,5482,192.9821
27,Gansu,2010,740295.3,676.95,5011429.03335,4120.75,13521,187,139,326,36,135,171,1868.0,14685810,2282329,108879,1397,1536.5,138.5865,6.1833,21.2182,4.4208,2.5753,18.1665,1.9457,2.117264,605.1416,607.258864,15420.59,19.83,452000,15352,19.1,3158.3401,5923,194.3
27,Gansu,2011,872857.9,645.88,5637614.60452,5020.37,7024,245,181,426,73,177,250,2383.0,17912400,2843300,132200,1379,1963.79,183.9852,14.36,23.62,10.01,3.28,20.2237,3.17,2.62961,755.4828,758.11241,18845.62,22.41,527689,19720,18.7755,3965.7902,6496,199.2932
27,Gansu,2012,890075,631.25,5618598.4375,5650.204,6110,318,253,571,94,202,296,3662.0,20595638,3679154,161855,1358,2269.61,205.3535,16.62,28.91,13.68,4.99,23.9778,2.33,2.3296,901.1764,903.506,21141.2,19.7,479938,19188,15.6646,5145.0301,7007,211.3309
27,Gansu,2013,1023611,619.32,6339427.6452,6330.6923,7129,339,280,619,131,305,436,4737.0,23096230,3770553,197581,1352,2567.6,194.2032,19.49,32.14,14.46,6.34,30.7193,4.11,2.3283,944.7963,947.1246,23646.67,22.2,472798,20171,17.4556,6527.9384,7287,256.6454
27,Gansu,2014,864061.5,614.28,5307756.9822,6836.8208,10032,485,298,783,143,288,431,5097.0,25414935,4012557,211583,1348,3009.61,199.8579,22.98,37.69,16.06,7.72,34.3013,4.88,1.9657,1044.9095,1046.8752,25723.72,23.58,476964,19742,26.0903,7884.1302,7521,264.7
27,Gansu,2015,795201.6,622.84,4952833.64544,6790.3169,11036,531,467,998,129,370,499,6912.0,29583100,4983300,298500,1346,3341.46,263.4997,16.81,44.17,18.84,9.22,33.9724,5.46,2.311,1171.3172,1173.6282,25945.98,21.68,466984,18760,20.7803,8754.2266,7489,261.7563
27,Gansu,2016,683298,664.23,4538670.3054,7200.37,11588,618,744,1362,180,556,736,7975.0,31500300,5489500,262300,1341,3701.42,259.4004,13.02,43.07,19.2,10.66,33.5325,5.52,2.7389,1173.0316,1175.7705,27396.03,22.06,126851,13022,11.6234,9663.9926,7300,260.9583
27,Gansu,2017,482633.3,675.18,3258643.51494,7459.8995,4356,830,1158,1988,186,712,898,9672.0,33044417,5673531,258301,1337,4038.36,260.6356,16.73,45.59,19.4,11.99,34.4594,6.81,2.2305,1268.6219,1270.8524,29102.5,20.82,101872,10426,11.2352,5827.751,7504,259.217
27,Gansu,2018,601302.7,661.74,3979060.48698,8246.07,5041,868,1342,2210,179,1251,1430,13958.0,37722330,5929612,257377,1337,4530.0952,251.4331,22.82,49.59,22.25,13.34,31.8994,4.89,1.4236,1374.1006,1375.5242,32178.16,20.05,99365,10539,13.5961,5594.6406,7823,246.6831
27,Gansu,2019,552008.8,689.85,3808032.7068,8718.3,8205,1004,1613,2617,184,1227,1411,14894.0,39515991,6360518,293876,1333,4805.4,273.9807,23.78,47.33,21.65,14.34,33.3255,4.6,2.1499,1309.8806,1312.0305,34706.61,20.1,87868,11329,12.1516,6103.1288,7818,253
27,Gansu,2020,552972.9,689.76,3814185.87504,9016.7,8875,590,614,1204,240,1985,2225,20991.0,41634000,6629900,320700,1331,4966.52,296.5283,21.7,45.74,21.65,15.66,34.7516,4.14,2.26,1245.6606,1247.9206,35848,19.83,66045,10152.2,10.707,6633.7288,8104.71,259.3
27,Gansu,2021,759158.9,645.15,4897713.64335,10243.3,9487.9,516,542,1058,187,1729,1916,26056.0,40325600,6619200,349500,1319,5412.0222,307.2954,29.46,62.4407,22.2,16.85,39.0052,6.82,2.48,1513.71,1516.19,40976,23.25,65325,10821.4,8.79,6887.7562,8434.23,264.9
28,Qinghai,2004,57551.5,827.68,476342.2552,466.1,22500,1,2,3,0,4,4,70.0,1373363,152629,4247,290.4,180.86,1.3752,0.7448,1.8052,0.0904,0.0476,0,0.0929,0.1562,45.1536,45.3098,8275.46,18.69,64000,3544,13.9,289.18,1364,42.5
28,Qinghai,2005,41330.7,819.17,338568.69519,543.32,26600,7,4,11,0,2,2,79.0,1697547,203132,4810,291,213.37,1.3009,1.4205,2.3195,0.0984,0.0512,1.4839,0.2707,0.18575,60.9383,61.12405,9233.13,15.36,115000,7619,15,329.81,1670,42.6
28,Qinghai,2006,65172.4,797.18,519541.33832,648.5,27500,8,8,16,1,4,5,97.0,2146628,243755,5787,294.2,240.78,2.0273,1.9422,2.6563,0.0903,0.0458,1.8815,0.2351,0.17993,79.6653,79.84523,10727.84,17.13,121000,7168,14.1,408.54,1903,43.2057
28,Qinghai,2007,61207.3,760.4,465420.3092,797.35,31000,6,8,14,3,9,12,222.0,2821993,348523,25239,298.6,282.42,2.1669,2.7063,3.4507,0.2431,0.0909,2.5957,0.2008,0.32283,104.1046,104.42743,13100.34,19.62,125000,7318,12.6,482.84,2095,45.4
28,Qinghai,2008,68882.3,694.51,478394.46173,1018.62,22000,14,19,33,4,12,16,228.0,3635950,488084,39664,301,326.55,1.3648,3.9363,3.8685,1.7376,0.2488,3.4212,0.2928,0.39845,130.4596,130.85805,16219.55,18.05,126081,7098,13,583.24,2279,47
28,Qinghai,2009,58678.5,683.1,400832.8335,1081.27,21500,26,18,44,6,16,22,368.0,4867457,618159,47804,303.3,398.54,8.3998,6.8229,4.4724,1.8686,0.3345,4.1317,0.4082,0.58473175,162.2309,162.81563175,16907.16,18.99,127275,8404,12.3,798.23,2348,50.6254
28,Qinghai,2010,78896.1,676.95,534087.14895,1350.43,21930,18,18,36,1,21,22,264.0,7434033,824664,40805,310,470.88,14.1393,9.5821,5.692,1.8294,0.403,6.6371,0.4808,0.627487,200.6154,201.242887,20417.57,16.3,133000,9031,15,1016.87,2568,52.6
28,Qinghai,2011,92381.7,645.88,596674.92396,1670.44,16893.2,13,18,31,8,17,25,538.0,9674700,1301100,37600,304,540.18,16.3536,14.91,7.83,1.76,0.4,8.3117,0.84,0.63699,253.4782,254.11519,24233,18.41,134315,8677,11.763,1435.58,3189,60.5907
28,Qinghai,2012,115747,631.25,730652.9375,1893.54,20578,42,45,87,12,25,37,527.0,11590499,1718055,71811,299,624.29,17.7602,17.78,9.82,2.41,1.08,8.9873,0.93,0.676,302.6231,303.2991,26839,17.62,129094,8917,13.3698,1883.4202,3524,61.6871
28,Qinghai,2013,140274.2,619.32,868746.17544,2122.06,9372.3,72,24,96,11,48,59,502.0,12280484,1215055,83890,296,689.15,18.427,18.37,11.24,2.89,1.55,10.6519,3.54,0.6947,343.4374,344.1321,30005,17.65,130818,8395,14.9239,2361.0915,3768,64.1946
28,Qinghai,2014,171788.8,614.28,1055264.24064,2303.32,5010,68,54,122,7,33,40,619.0,13474303,1563054,103886,293,853.08,17.7411,23.15,12.03,3.75,1.88,12.3237,4.52,0.7347,355.4857,356.2204,32218,16.19,118046,8214,17.5875,2861.2299,3992,63.2
28,Qinghai,2015,193447.2,622.84,1204866.54048,2417.05,5500,104,137,241,20,111,131,1217.0,15151600,1631900,112200,292,1000.81,27.94,21.92,11.83,4.19,2.26,11.0445,9.24,0.7463,342.6123,343.3586,34883,17.71,116365,8546,17.9821,3210.6322,4125,62.7136
28,Qinghai,2016,152920.4,664.23,1015743.17292,2572.49,1495,179,150,329,33,119,152,1357.0,15248000,1713600,109000,289,1101.32,26.7451,14.84,11.59,5.7,2.53,10.991,5.64,0.8885,312.7318,313.6203,38968,15.78,113700,8846,14.8555,3528.0549,4101,63.0926
28,Qinghai,2017,65575.1,675.18,442749.96018,2624.83,1832.6,202,292,494,34,163,197,1580.0,15304375,1875109,119353,287,1224.01,25.8152,18.57,12.19,4.58,2.73,12.948,5.03,0.808,361.7459,362.5539,42211,18.13,92400,8346,12.9532,3883.5537,4193,63.3496
28,Qinghai,2018,72717.5,661.74,481200.7845,2865.23,446,243,365,608,52,310,362,2668.0,16474296,1991041,127963,285,1350.07,28.1461,20.28,12.93,4.17,3.1,13.4575,5.89,0.619,396.6872,397.3062,46854,20.97,72400,8200,10.9,4167.0534,4364,62.7218
28,Qinghai,2019,54481.5,689.85,375840.62775,2965.95,6772.1,243,475,718,47,348,395,3046.0,18636676,2213688,103675,282,1504.3,33.1083,18.31,13.33,3.62,3.68,12.3813,4.93,0.844,387.5293,388.3733,49976,20.11,52400,8517.625,14.2919,3908.1392,4235,67
28,Qinghai,2020,33280,689.76,229552.128,3005.92,2552,217,171,388,63,572,635,4693.0,19328400,2181400,105600,279,1528.07,38.0705,24.75,13.96,3.61,4,11.3051,2.68,0.82,378.3714,379.1914,50845,21.95,32400,8821.22,17.6838,3614.8064,4150.36,71.27
28,Qinghai,2021,48453.2,645.15,312595.8198,3346.63,321,136,176,312,60,492,552,6591.0,18545200,2212100,121900,277,1661.3732,28.6159,22.63,16.7596,4.49,4.5,13.6493,6.44,0.89,435.876,436.766,57036,22.26,31005,8657.57,16.3049,3878.0453,4694.47,72.8
29,Ningxia,2004,90820.9,827.68,751706.42512,537.16,6689,6,14,20,5,9,14,293.0,1230177,161044,7163,298.1,155.8,3.5429,0.149,2.426,0.4145,0.0626,0,0.0559,0.4935,62.9597,63.4532,8904,18,260000,9510,16.7,376.2,2322,60.4
29,Ningxia,2005,96657.4,819.17,791788.42358,612.61,6712,9,27,36,3,14,17,214.0,1602509,195197,7513,299.6,252.79,4.903,0.229,3.0388,0.4939,0.0845,1.8677,0.0698,0.86802,79.0662,79.93422,9796,16.95,302000,21411,19.2,443.25,2536,59.7
29,Ningxia,2006,143712.7,797.18,1145648.90186,725.9,3718,23,21,44,6,23,29,290.0,1932089,246179,8698,308.1,281.39,3.5225,0.6143,3.5841,0.7779,0.116,2.6292,0.0829,1.42499,95.656,97.08099,11389,15.85,350000,18500,18.5,498.75,2830,58.6707
29,Ningxia,2007,158151.5,760.4,1202584.006,919.11,5047,7,18,25,3,25,28,296.0,2418545,473068,47857,309.5,339.49,3.5597,1.2557,4.6813,1.8306,0.2411,4.0165,0.0699,1.63265,123.9806,125.61325,14458,17.49,340000,21089,17.1,599.8,3077,58.2
29,Ningxia,2008,187940.4,694.51,1305264.87204,1203.92,6238,25,31,56,9,19,28,606.0,3246064,540553,43265,303.9,397.27,4.1176,1.156,5.8054,4.4657,0.5059,5.2443,0.0534,1.43201,161.8809,163.31291,18554,18.12,319180,20448,13.7,828.85,3229,57.1
29,Ningxia,2009,120247.9,683.1,821413.4049,1353.31,6987,26,35,61,3,38,41,910.0,4323624,635025,44017,328.5,563.74,15.1552,1.5078,5.9204,3.5947,0.7112,6.7434,0.1093,1.505021,189.9593,191.464321,20382,20.16,278346,21542,11.5,1075.91,3388,58.1039
29,Ningxia,2010,195998.9,676.95,1326814.55355,1689.65,8090,46,55,101,5,40,45,1081.0,5575285,815869,59666,342,702.45,21.3781,1.9226,8.1039,4.4028,0.9093,10.8891,0.2383,1.220504,254.4286,255.649104,24983.84,20.89,280000,21977,19.7,1444.16,3681,59.3
29,Ningxia,2011,228574.6,645.88,1476317.62648,2102.21,20199,64,66,130,14,64,78,613.0,7059100,1030200,78700,347,861.92,14.382,2.74,11.23,5.87,1.59,13.3787,0.67,1.58797,322.8984,324.48637,30161,19.72,387865,19285,19.822,1644.74,4316,60.8547
